project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
comtihon/metric_receiver,F,3.5.1,N/A,,,,,0,4
protobufel/multikeymapjava,F,4.3.1,N/A,,,,,0,4
nitinkaveriappa/DeckOfCards,error with test,3.5,no test,,,,,0,4
SGQ-group/SGQ_Checkers,error with test,3.5,no test,,,,,0,4
ashok-kallara/springboot-http2,F,3.3,N/A,,,,,0,4
yanxiaochuan/help-gradle-plugin,error with test,5.6.4,no test,,,,,0,4
ForgeEssentials/DiscordGradleBot,F,4.4,N/A,,,,,0,12
diegopmendes/ssm-gradle-plugin,error with test,7.4,run time error,,,,,0,8
makall/gradle-antlr-test,F,,N/A,,,,,0,4
joselopez11c/ejemplo-gradle-01,error with test,7.1,no test,,,,,0,4
Tiny1213/JavaFxGradle:App=>nomodule-info.javafound,error with test,6.7,run time error,,,,,0,8
Tiny1213/JavaFxGradle:App,error with test,6.7,run time error,,,,,0,8
kkn1125/springboot-react-gradle-seed,error with test,7.4.1,run time error,,,,,0,8
amaksoft/gradle-elastic-libs-plugin,F,3.0,N/A,,,,,0,12
ALeggeUp/embedded-builder-gradle-template,F,3.3,N/A,,,,,0,4
lucasalacerda/gatling-gradle-poc,F,4.10,N/A,,,,,0,4
karriereat/gradle-version-plugin,F,4.9,N/A,,,,,0,4
simonharrer/gradle-graphviz-plugin,F,4.6,N/A,,,,,0,8
SimonVT/android-gradle-maveninstaller,F,1.11,N/A,,,,,0,12
visage-lang/visage-gradle-plugin,F,1.0,N/A,,,,,0,4
milanaleksic/gradle-aspectj-plugin,F,1.7,N/A,,,,,0,4
zoomint/nvd-container-plugin,error with test,5.3,no test,,,,,0,4
lisabiya/Neo4j-4.0-Bolt-Java,F,4.10.3,N/A,,,,,0,4
iamoverit/tornadofx-template,error with test,6.4,fail to add plugin,,,,,0,4
Dean110/basic-java-starter,F,,N/A,,,,,0,4
MyloRii/swagger-codegen-petstore,error with test,4.10,no test,,,,,0,4
DennisVargas/zurbs-battle-arena,F,4.9,N/A,,,,,0,12
paivipul08/spring-apache-kafka,error with test,6.4.1,no test,,,,,0,4
cponce-uncc/ytac-flappy-bird,error with test,6.1,no test,,,,,0,4
GabrielTK/MineKotlin-Generator,error with test,6.1,fail to add plugin,,,,,0,4
adammurdoch/gradle-groovy-eclipse-compiler,F,,N/A,,,,,0,4
Abnaxos/gradle-antlr4-plugin,F,2.3,N/A,,,,,0,4
fowlie/gradle-jenkins-test,F,,N/A,,,,,0,4
igorpopovio/gradle-artifactory-publishing,error with test,1.11,0,1,1,0,0,2,64
koenongena/lesscss-gradle-plugin,F,,N/A,,,,,0,4
lhotari/jfr-gradle-plugin,error with test,3.1,no test,,,,,0,4
SteFletcher/gradle-commit-check-plugin,F,2.14.1,N/A,,,,,0,4
davidmc24/gradle-bintray-plugin,error with test,1.4,run time error,,,,,1,8
S64/gradle-dependencies-preloader-plugin,error with test,5.0,no test,,,,,0,4
biancode/javaee7-gradle-wildfly,F,,N/A,,,,,0,4
ExidCuter/JDodoBot,error with test,6.3,run time error,,,,,1,28
makai554892700/SSMByGradle,F,3.3,N/A,,,,,0,4
hansen-ye/firstGradle,F,3.4,N/A,,,,,0,12
awrichar/gradle-filesystem,F,4.8.1,N/A,,,,,0,4
byzhaozihan/learning_gradle,F,,N/A,,,,,0,4
MABIY/gradle-practice,F,3.5,N/A,,,,,0,4
marchermans/Gradle-Nitrado,error with test,3.4.1,no test,,,,,0,4
Riggs333/gradle-template,F,3.2,N/A,,,,,0,4
rafiqfarrukh/Fundamental-Gradle,error with test,3.1,run time error,,,,,0,8
mrduguo/gradle-buildscript,F,3.1,N/A,,,,,0,24
xch168/ssm-gradle,error with test,3.1,run time error,,,,,0,8
kata-seeds/groovy-gradle-seed,F,2.3,N/A,,,,,0,12
trnl/clirr-gradle-plugin,F,,N/A,,,,,0,4
MiguelBasire/cradle,F,,N/A,,,,,0,4
harshild/cf-concourse-example,F,,N/A,,,,,0,4
craigburke/gradle-intro,F,2.4,N/A,,,,,0,12
orctom/gradle-applyscript-plugin,F,,N/A,,,,,0,4
jugchennai/visage-gradle-plugin,F,1.0,N/A,,,,,0,4
rohitghatol/springboot-docker-swagger,F,2.3,N/A,,,,,0,4
pledbrook/grails-build-x,F,,N/A,,,,,0,4
davidzou/koi,F,,N/A,,,,,0,4
JarvisPongSky/spring-cloud-demo:cloud-boot-deploy,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-boot-docs,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-common-entity,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-common-utils,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-config-boot,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-config-web,error with test,6.7.1,no test,,,,,5,4
JarvisPongSky/spring-cloud-demo:cloud-service-demo,error with test,6.7.1,no test,,,,,6,4
JarvisPongSky/spring-cloud-demo:cloud-service-gateway,error with test,6.7.1,no test,,,,,6,4
JarvisPongSky/spring-cloud-demo:cloud-service-payment,error with test,6.7.1,no test,,,,,6,4
JarvisPongSky/spring-cloud-demo:cloud-service-user,error with test,6.7.1,no test,,,,,6,4
6404-p6/ST6404-GradleOgJavaFX,error with test,4.10.3,no test,,,,,0,4
Darkhax/Tweedle,error with test,6.7.1,no test,,,,,1,8
F43nd1r/gradlekeepass,error with test,4.9,no test,,,,,0,4
srcmaxim/gradle-example,error with test,7.0.2,no test,,,,,1,4
jpos/jpos-gradle-plugin,F,,N/A,,,,,0,4
kordamp/jbang-gradle-plugin,error with test,6.6.1,no test,,,,,1,4
sap-commerce-tools/supportportal-example,F,4.10.2,N/A,,,,,0,8
pplmx/cloud:config_client,error with test,7.4.2,no test,,,,,1,4
pplmx/cloud:config_server,error with test,7.4.2,no test,,,,,1,4
pplmx/cloud:eureka_client,error with test,7.4.2,no test,,,,,1,4
pplmx/cloud:eureka_server,error with test,7.4.2,no test,,,,,1,4
pplmx/cloud:service_feign,error with test,7.4.2,no test,,,,,1,4
pplmx/cloud:service_ribbon,error with test,7.4.2,run time error,,,,,1,8
pplmx/cloud:service_zuul,error with test,7.4.2,run time error,,,,,1,8
akihira0907/gradle_tutorial,error with test,4.8.1,no test,,,,,0,4
mozilla/megazord-gradle:plugin,error with test,4.10.2,no test,,,,,0,4
ogrammer/BytecoderGradle,error with test,5.2.1,no test,,,,,1,4
Isotropy-Studio/gradle-shaderc,error with test,6.1,no test,,,,,1,4
jdigger/gradle-defaults,F,2.14.1,N/A,,,,,0,12
litpho/gradle-skinnywar,F,2.2,N/A,,,,,0,4
trifork/gradle-template,F,,N/A,,,,,0,8
moritzzimmer/gradle-javamagazin,F,1.1,N/A,,,,,0,8
FerusTech/SpigotGradle,F,3.5,N/A,,,,,0,8
Stancalau-ro/wowza-gradle,F,,N/A,,,,,0,4
PigeonMC/BetaGradle,F,4.0,N/A,,,,,0,4
mental-soft/gradle-config:example-api,error with test,4.3.1,no test,,,,,0,4
mental-soft/gradle-config:example-jar,error with test,4.3.1,no test,,,,,1,4
mental-soft/gradle-config:example-ui,error with test,4.3.1,no test,,,,,1,4
yjmyzz/gradle-profile-sample,F,,N/A,,,,,0,4
palantir/gradle-flexversion,F,2.2.1,N/A,,,,,0,12
PROSPricing/zap-gradle-plugin,F,1.8,N/A,,,,,0,4
spring-io/gradle-enterprise-conventions,F,6.0.1,N/A,,,,,0,4
JustinJava/springboot-gradle-demo,F,6.8.3,N/A,,,,,0,8
klarna/cloud9-gradle-template,F,,N/A,,,,,0,4
GatorEducator/gatorgradle,F,,N/A,,,,,0,4
pedrovgs/Kuronometer,F,3.1,N/A,,,,,0,12
4finance/uptodate-gradle-plugin,F,2.12,N/A,,,,,0,12
mutualmobile/gradle-dexinfo-plugin,F,2.0,N/A,,,,,0,4
bmuschko/gradle-clover-plugin,F,6.9.1,N/A,,,,,0,8
wkrzywiec/Library-Spring,error with test,3.5,run time error,,,,,0,44
apereo/cas-gradle-overlay-template,F,4.8,N/A,,,,,0,8
prezi/pride:gradle-pride-plugin-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
prezi/pride:gradle-pride-projectmodel-plugin-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
prezi/pride:pride-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
prezi/pride:pride-core-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
prezi/pride:pride-git-support-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
prezi/pride:pride-svn-support-PridemanagesmultipleGradlemodulesasasingleGradleproject,error with test,5.0,fail to add plugin,,,,,0,4
hazelcast/hazelcast-gradle-starter,F,2.7,N/A,,,,,0,4
Praqma/gradle-docker-plugin,error with test,2.1,run time error,,,,,1,8
jetztgradnet/gradle-web-bundle,F,,N/A,,,,,0,4
Ventiv-Technology/gradle-dynaTrace,F,1.9,N/A,,,,,0,4
x2on/gradle-xcode-plugin,F,1.8,N/A,,,,,0,4
chvndb/errai-gradle-demo,F,3.3,N/A,,,,,0,8
ReutersMedia/gradle-fingerprint-plugin,F,,N/A,,,,,0,4
techdev-solutions/alexa-soundcloud,F,,N/A,,,,,0,4
manishkkatoch/scala-cypher-dsl,error with test,4.10,fail to add plugin,,,,,4,4
Rubentxu/Entitas-Java,F,,N/A,,,,,0,4
huynhsamha/java-rocksdb-prometheus-exporter,F,6.7,N/A,,,,,0,8
ifu25/spring-boot-demo,F,6.8.3,N/A,,,,,0,4
jgbowser/2DGameEngine,error with test,7.1,no test,,,,,0,4
yinuo-ll/FileBrowser,error with test,7.1,no test,,,,,0,4
rdvdev2/NinjaPlugin,error with test,5.5.1,no test,,,,,0,4
poo29004/biblioteca-de-terceiros,error with test,7.1.1,no test,,,,,0,4
amuguelove/spring-boot-projects,F,6.2.2,N/A,,,,,0,8
EEDT/Scala_Result,F,,N/A,,,,,0,4
sybcheck/seleniumAutoTest,error with test,4.4.1,run time error,,,,,0,12
pazzesko/spring-docker:persistence,error with test,6.4.1,no test,,,,,0,4
pazzesko/spring-docker:service,error with test,6.4.1,no test,,,,,0,4
TorokNiki/Kartyajatek_Soliter,error with test,5.2.1,run time error,,,,,0,36
ylemoigne/gradle-continuous-plugin,F,,N/A,,,,,0,4
gpottepalem/gradle-release-info,error with test,3.1,run time error,,,,,0,8
rchugunov/android-analytics-gradle-plugin,F,2.10,N/A,,,,,0,8
moksamedia/mrgadget-gradle-plugin,F,,N/A,,,,,0,4
DanySK/javadoc.io-linker,error with test,5.6.4,no test,,,,,1,4
project-aries/gradle-multi-project-example:common-utils,error with test,4.4,run time error,,,,,1,8
NateKomodo/OpenMineAI,F,4.8.1,N/A,,,,,0,8
MathieuSoysal/Javadoc-publisher.yml,F,,N/A,,,,,0,4
Aytackydln/duyuruBot:chattools-chattools,error with test,7.4.1,run time error,,,,,1,8
Aytackydln/duyuruBot:duyuru-Duyurubotu,error with test,7.4.1,run time error,,,,,1,8
Aytackydln/duyuruBot:duyuru-infra-Duyurubotu,error with test,7.4.1,run time error,,,,,1,8
eamonliu/GMaven:app_java,error with test,4.1,no test,,,,,0,4
eamonliu/GMaven:gradle_plugin,error with test,4.1,no test,,,,,0,4
ds-lab/gradle-ecore-plugin,error with test,5.0,no test,,,,,0,4
rozaydin/SpringBootVersionPlugin,F,,N/A,,,,,0,4
jonnyzzz/intellij-gradle-enchancements,error with test,4.9,fail to add plugin,,,,,1,4
Revxrsal/ForgeGradleSample,F,,N/A,,,,,0,4
SAG-INFO/MazeHunterClientGradle,F,2.10,N/A,,,,,0,12
wttech/gradle-scr-plugin,error with test,4.6,fail to add plugin,,,,,0,4
JasperHehe/gradle-build-test,F,3.0,N/A,,,,,0,4
sergevoina/identityiq-plugin-scaffolding:ng2page,error with test,4.1,no test,,,,,0,4
sergevoina/identityiq-plugin-scaffolding:plugin,error with test,4.1,no test,,,,,0,4
sergevoina/identityiq-plugin-scaffolding:restapi,error with test,4.1,run time error,,,,,0,8
FoxSamu/ModUtil,F,4.10.3,N/A,,,,,0,8
skjolber/csv-benchmark:jmh-benchmark,error with test,6.0.1,no test,,,,,0,4
skjolber/csv-benchmark:jmh-utils,error with test,6.0.1,no test,,,,,0,4
wolfs/talk-developer-productivity-day-2019,error with test,5.2.1,no test,,,,,0,4
dantewang/intellij-project-reference-replacer,error with test,8.1.1,run time error,,,,,2,8
daniellansun/hadoop-wordcount,F,4.7,N/A,,,,,0,4
knjname/JenkinsSwarmPluginLauncherScript,error with test,4.6,no test,,,,,0,4
qlikstar/JsonExporterService,F,,N/A,,,,,0,4
daniellansun/spark-wordcount,F,4.7,N/A,,,,,0,4
Mrak2017/salaryCalculationJava:app-client,error with test,5.3.1,no test,,,,,0,4
Mrak2017/salaryCalculationJava:app-server,error with test,5.3.1,run time error,,,,,0,8
bhlangonijr/springboot-sample,F,2.4,N/A,,,,,0,4
DewaldV/scaffold-gradle-groovy-dropwizard,F,,N/A,,,,,0,4
iwarapter/gradle-plugin-plugin,F,2.9,N/A,,,,,0,12
thomaslee/gradle-standard-plugin,F,2.5,N/A,,,,,0,4
cqse/harvest-git-bridge,F,7.3.2,N/A,,,,,0,8
nagaseshadri/oracle-commerce-gradle,F,,N/A,,,,,0,4
slimjar/slimjar:gradle-plugin,error with test,7.4.2,fail to add plugin,,,,,1,4
slimjar/slimjar:loader-agent,error with test,7.4.2,fail to add plugin,,,,,1,4
slimjar/slimjar:slimjar,error with test,7.4.2,fail to add plugin,,,,,2,4
slimjar/slimjar:slimjar-external,error with test,7.4.2,fail to add plugin,,,,,2,4
iwarapter/sonar-gradle-plugin-example:example-squid,error with test,2.3,no test,,,,,0,4
iwarapter/sonar-gradle-plugin-example:sonar-example-plugin,error with test,2.3,no test,,,,,0,4
jacktan1991/gradle-archetype-webapp,F,,N/A,,,,,0,4
kinjouj/my-sastruts-blank-gradle,F,,N/A,,,,,0,4
ybonjour/gradle-api-impl-separation,F,2.14.1,N/A,,,,,0,12
coders-kitchen/gradle-jooq-flyway-example,F,2.9,N/A,,,,,0,4
n3integration/gradle-ecs-plugin,F,2.13,N/A,,,,,0,12
chrisgahlert/gradle-dcompose-sample,error with test,6.6.1,run time error,,,,,1,8
punya/gradle-pyspark-example,F,2.3,N/A,,,,,0,8
rkacode/scalatra-gradle-jetty,F,,N/A,,,,,0,4
Dictanova/gora-gradle-plugin,error with test,2.2.1,run time error,,,,,0,8
booz-allen-hamilton/lucene-gradle-example,error with test,3.1,no test,,,,,0,4
GozdeSaygiliYalcin/spring-boot-competition-project,error with test,7.5,run time error,,,,,0,8
Yuwuko/Yuuko,error with test,7.1,run time error,,,,,2,8
DxxxxY/1.8.9ForgeTemplateMixin,F,3.1,N/A,,,,,0,12
rubenmromero/deploy-docker-app-aws-eb,error with test,4.5.1,no test,,,,,0,4
Caellian/Math,error with test,4.10,no test,,,,,0,4
me4502/SlotMachines,error with test,3.2,no test,,,,,0,4
viadee/secDevOps,F,,N/A,,,,,0,4
kevcodez/amazon-stock,error with test,4.8.1,no test,,,,,0,4
robmaidment/gradle-weblogic-plugin,error with test,1.11,run time error,,,,,0,8
dirkraft/gradle-plantuml-plugin,F,2.3,N/A,,,,,0,4
djangofan/launch-jmeter,F,2.3,N/A,,,,,0,8
craigburke/jasmine-gradle,F,2.4,N/A,,,,,0,4
iamsteveholmes/scrooge-gradle-plugin,F,,N/A,,,,,0,4
galderz/gradle-frege-plugin,error with test,1.8,no test,,,,,0,4
rapidminer/gradle-plugin-rapidminer-extension,F,2.3,N/A,,,,,0,12
nikolaybotev/gradle-java9-kotlin:java-and-kotlin,error with test,5.2.1,fail to add plugin,,,,,0,4
nikolaybotev/gradle-java9-kotlin:java-only,error with test,5.2.1,fail to add plugin,,,,,0,4
dimetron/kind-tekton-gradle-example,error with test,6.5.1,no test,,,,,1,4
vamsidarbhamulla/testng-gradle-example,error with test,6.0.1,run time error,,,,,0,8
HiPhish/gradle.nvim,F,,N/A,,,,,0,4
lingminjun/NuwaGradle,error with test,,no test,,,,,1,4
aucguy/OptifineGradle,error with test,2.14,run time error,,,,,0,8
robfletcher/gradle-vertx,F,,N/A,,,,,0,4
Scuilion/gradle-utils,F,2.8,N/A,,,,,0,4
ev3dev-lang-java/gradle-plugin,error with test,5.6.1,no test,,,,,0,4
alan-yeh/gradle-plugins,F,,N/A,,,,,0,4
trickbooter/spark-gradle,F,2.14,N/A,,,,,0,12
sgalles/ceylon-gradle,F,2.2.1,N/A,,,,,0,4
jitpack-io/gradle-types,error with test,2.4,no test,,,,,0,4
LanternPowered/LanternGradle,F,2.14.1,N/A,,,,,0,4
UrbanCode/Gradle-UCB,F,,N/A,,,,,0,4
craigburke/bespoke-gradle,F,2.13,N/A,,,,,0,4
LlamaComedian/gradle-test,F,2.1,N/A,,,,,0,12
tklae/gradle-examples,F,,N/A,,,,,0,4
datherra/Gradologic,F,2.9,N/A,,,,,0,8
prateeknayak/pg-springboot-x509-auth,F,,N/A,,,,,0,4
FusionFish2004/fusion-rpg,error with test,6.7,fail to add plugin,,,,,0,8
rishabhverma17/Dropiwizard-Template,error with test,5.2.1,no test,,,,,0,4
yanghun0070/housing-financial,F,6.2.2,N/A,,,,,0,4
myConsciousness/neumann,error with test,6.6,run time error,,,,,0,8
Dynatrace/Dynatrace-AppMon-Gradle-Plugin,F,3.0,N/A,,,,,0,12
spring-media/gradle-spring-boot-conventions-plugin,error with test,2.10,no test,,,,,0,4
Argelbargel/multi-module-gradle-project-sonarqube,F,3.3,N/A,,,,,0,8
clojuresque/nrepl,F,2.8,N/A,,,,,0,4
numsg/spring-boot-seed,F,,N/A,,,,,0,4
bluekvirus/osgi-starterkit,F,,N/A,,,,,0,8
kui/lombok-checkframework,error with test,3.1,run time error,,,,,0,8
gschrader/gw,error with test,6.1,no test,,,,,0,4
moritzzimmer/gradle-fsm,F,2.0,N/A,,,,,0,12
mcxtzhang/gradle-plugins,F,,N/A,,,,,0,4
neversleepz/gradle-spark,F,2.3,N/A,,,,,0,12
ksoichiro/gradle-replacer,F,2.2.1,N/A,,,,,0,4
heintzl/Kernbeisser-Gradle,error with test,7.2,run time error,,,,,1,48
mockitoguy/java9-demo:api,error with test,3.5,no test,,,,,0,4
mockitoguy/java9-demo:impl,error with test,3.5,no test,,,,,0,4
mockitoguy/java9-demo:provider,error with test,3.5,no test,,,,,0,4
mockitoguy/java9-demo:service,error with test,3.5,no test,,,,,0,4
kordamp/oci-gradle-plugin:guide,error with test,6.9.3,no test,,,,,3,4
kordamp/oci-gradle-plugin:oci-gradle-plugin,error with test,6.9.3,no test,,,,,3,4
rsavin/microwave-gradle-plugin,error with test,2.2,no test,,,,,0,4
vogellacompany/asciidoctor-gradle-reproduction:Build1,error with test,5.6.1,no test,,,,,0,4
vogellacompany/asciidoctor-gradle-reproduction:Build2,error with test,5.6.1,no test,,,,,0,4
vogellacompany/asciidoctor-gradle-reproduction:Build3,error with test,5.6.1,no test,,,,,0,4
vogellacompany/asciidoctor-gradle-reproduction:Build4,error with test,5.6.1,no test,,,,,0,4
vogellacompany/asciidoctor-gradle-reproduction:Build5,error with test,5.6.1,no test,,,,,0,4
saltedfishclub/Oni-Gradle-Plugin,error with test,6.5,fail to add plugin,,,,,1,4
atlassian-labs/oss-gradle-template,error with test,6.5,no test,,,,,0,4
figaf/api-management-gradle-plugin,error with test,4.10.2,no test,,,,,1,4
renhaixiang/gradle-spring-cloud-demo,F,,N/A,,,,,0,4
charlesdccti/contact-service-gradle-backend,error with test,6.0.1,no test,,,,,1,4
rwinch/tomcat-gradle-plugin,F,6.0.1,N/A,,,,,0,4
Janloong-Doo/springboot-jingdg,F,,N/A,,,,,0,4
renanferrari/spark-heroku,error with test,2.13,run time error,,,,,0,8
bijukunjummen/sample-swagger-boot,error with test,3.3,run time error,,,,,0,8
melix/gr8conf2016-variant-aware-dep-mgmt,F,2.14,N/A,,,,,0,4
chaokunyang/spring-boot-docker,F,,N/A,,,,,0,4
ihmcrobotics/repository-group,F,,N/A,,,,,0,4
Stromausfall/cyoak,F,,N/A,,,,,0,4
AndrasBanszki/RestaurantBooking,F,,N/A,,,,,0,4
quidryan/oss-sample,F,1.5,N/A,,,,,0,12
jonheg/gradle-test,F,0.9,N/A,,,,,0,12
sebersole/gradle-animalSniffer-plugin,F,4.6,N/A,,,,,0,12
warriorg/boot_seed,F,,N/A,,,,,0,4
dquenault/dw_openshift,F,,N/A,,,,,0,4
warrenth/Robolectric_Gradle_Test_Sample,F,1.8,N/A,,,,,0,8
ecamacho/ibuild,F,,N/A,,,,,0,4
griffio/autovalue-gradle,F,3.5,N/A,,,,,0,4
przodownikR1/queryDSL_springData,F,,N/A,,,,,0,4
frankbolviken/sencha-plugin-gradle,F,,N/A,,,,,0,4
jmvrbanac/gradle-js-boilerplate,F,,N/A,,,,,0,4
DenialAdams/gradle-packr-plugin,F,3.0,N/A,,,,,0,12
rostaslaszlo/openapi-codegen-gradle-plugin,F,,N/A,,,,,0,4
Chimerapps/icapps-translations-gradle-plugin,error with test,7.2,no test,,,,,1,4
amolenaar/gradle-fitnesse-classpath-builder,F,,N/A,,,,,0,4
rsocket/gradle-nebula-plugin-rsocket,F,3.1,N/A,,,,,0,8
ihmcrobotics/opencv-gradle-build,error with test,3.3,no test,,,,,0,4
DLKanth/Drop-Code,F,,N/A,,,,,0,4
fxg42/hello-mgl7361-gradle,F,,N/A,,,,,0,4
lets-blade/gradle-examples:gradle-hello,error with test,4.5,no test,,,,,0,4
lets-blade/gradle-examples:gradle-pack01,error with test,4.5,no test,,,,,0,4
lets-blade/gradle-examples:gradle-pack02,error with test,4.5,no test,,,,,0,4
Mortaza-Seydi/Need-For-Speed,F,2.14.1,N/A,,,,,0,12
Kuangcp/GradleIntegrationMultipleModules,F,,N/A,,,,,0,4
gradle/gradle-hello-world-plugin,F,1.12,N/A,,,,,0,12
tkgregory/gradle-docker-example,error with test,7.2,fail to add plugin,,,,,0,4
gatling/gatling-gradle-plugin-demo-java,error with test,8.0.2,no test,,,,,0,4
katalon-studio/katalon-gradle-plugin,F,,N/A,,,,,0,4
ajoberstar/gradle-imports,F,2.1,N/A,,,,,0,4
emil10001/ActionBarCompatExample,F,1.7,N/A,,,,,0,4
shemnon/javafx-gradle,F,1.8,N/A,,,,,0,12
Zoltu/Gradle.Plugin.Versioning,error with test,3.2,fail to add plugin,,,,,1,4
OGordievsky/CoffeeVending,error with test,5.6.4,run time error,,,,,0,36
NibrazKhan/Amazon_Shopping_App_Automation,F,,N/A,,,,,0,4
pullulus/diploma,F,6.7,N/A,,,,,0,4
hgvicban/EmojiSearch,F,6.8.2,N/A,,,,,0,4
Toppmote/PatternsCourseProject,error with test,7.1,no test,,,,,0,4
enonic/cms-ert-gradle-plugin,F,,N/A,,,,,0,4
jswift/aws-kotlin-jvm-gradle,F,4.3,N/A,,,,,0,8
snrostov/gradle-kotlin-react-app,F,,N/A,,,,,0,4
korlibs-archive/korlibs-build-gradle-plugin,error with test,4.3.1,no test,,,,,0,4
michail-nikolaev/vaadin-querydsl-spring-jpa-gradle-test,F,,N/A,,,,,0,4
szpak/CDeliveryBoy,F,4.1,N/A,,,,,0,8
ajoberstar/graclj,F,2.11,N/A,,,,,0,12
TobiasDeBruijn/SkinFixer,error with test,7.3,run time error,,,,,0,8
TobiasDeBruijn/BaseBukkitPlugin,error with test,7.3,run time error,,,,,0,8
androiddevnotesyoutube/inject-build-variables-android-manifest-and-gradle-properties:app,error with test,7.1,fail to add plugin,,,,,1,4
jvff/play-less-gradle-plugin,error with test,3.0,no test,,,,,0,4
0x6675636b796f75676974687562/diktat-demo-gradle:demo-api,error with test,6.8.3,no test,,,,,1,4
0x6675636b796f75676974687562/diktat-demo-gradle:demo-cli,error with test,6.8.3,no test,,,,,1,4
0x6675636b796f75676974687562/diktat-demo-gradle:demo-common,error with test,6.8.3,no test,,,,,1,4
0x6675636b796f75676974687562/diktat-demo-gradle:demo-core,error with test,6.8.3,no test,,,,,1,4
schmutterer/gradle-openjpa,F,2.0,N/A,,,,,0,12
chenukrnet/demo-gradle,error with test,6.7,fail to add plugin,,,,,0,8
